source,text,rating,date,author,source_url,collected_at,is_paraphrase
Play Store,mat lagao bhai inki sarvice bohat bekar hai aur inke engeneer bohat hi badtameez aur agar ap unhe kuchh bhi kaho ge naa to vo bohat badtameezi se baat karenge 🤬🤬😡😡😡😡😡,1,2026-06-09,Masoom Shaikh,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,सबसे घटिया और बेकार इंटरनेट हैइसका एक महीने में 15 दिन तो चलताही नहीं है इससे बढ़िया एयरटेल और excitel का है बस यह महीना रिचार्ज खत्म हो जाए अगलेमहीने एयरटेल कालगवाएंगे कंप्लेंट करते करते दुखी हो गए हैं 6 से 8 घंटे बाद चलता है 😡,1,2026-06-09,Naveen Naveen,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"waste of money, don't install wiom wifi. kabhi chalta nhi h, mahine me 10 din chalta h baki din no internet show hota h. isse accha Airtel ya jio lagwa lo, thoda mahanga h pr service quality acchi hai. mene to setup box return me dal diya h or jio ka net lagwa liya aap bhi isse bacho or koi dusra wifi lagwa lo one more important thing:- inke customer care ka no hi nhi lagta, kabhi mistake connect ho bhi Jaye to unke pas koi solution nhi hota😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡 ghatiya service",1,2026-06-08,Pankaj Sarswat,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,wiom WiFi is very baad network and wiom app is v.v.v bad iam not check my used data and not check connected devices solved problem pls,2,2026-06-08,Raam Singh,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"Very affordable! And internet speed is good too. The problem is sometimes internet get stopped. Literally the internet light get off(not talking about LOS here). Even stops for 18hr+! Even after helpline calls & complaint raise. In 545rs for 28 days monthly recharge, that whole day get ruined 'cause of that like during exams days for preparation. Of course you will not give extra day. That's not fair.I just don't want whole day wait. Edit: I was using the app.",2,2026-06-04,Aisha,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,28 days recharge 565 to high rate 500 it's ok but 565 to much please chang recharge amount 28 days ye ap log zada charg kar rahe ho 28 days ka yato monthly recharge do 565 me,2,2026-03-30,emmy Ansari,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,again and again internet loss problem in this wifi,2,2026-03-25,Ram Parkash,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,sarvice bohot kharab month me 4 din to khrab rehti hai or richarge me krne ke bd do din bad chalu krte hai 🤨,2,2026-02-17,Mohd Azhar ansari,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,in latest wiom app update data usage not showing.Some time wifi speed is slow aur wifi stuck.kindly update your app again and plz show usage of wiom wifi net.,2,2026-01-27,Himanshu Rana,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"I am not satisfied with your service due to every month 1 complete already standing, and the current last 2 days I am already surviving an internet issue and already 4 times completed regarding the internet issue but still not solved my problem. SIR THIS IS VERY BAD 💢💢",2,2026-01-04,Bharat Solanki,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,network are very slow and also range bhi bhut kam h,2,2025-12-30,Ashu Singh,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,bhut hi gnda experience h mere sath....1 month ho gya hai wifi nhi lga fir ....haar kr mujhe 2 bar cancel Krna pada h wifi wale call nhi pick krte....na hi call kro to baat krte h,2,2025-12-02,Ritu mehra,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,aesa koi month nhi h jab inka net rukta nhi h month mein 2_3 din toh inka net work krta hi nhi h starting mein thik lgaa tha lekin ab bhot problem h uper se inki team problem sun toh leti h lekin us per work nhi krti 24 hour mein thik ho jayegi bolk le 2-3 din waist krne hi h her month,2,2025-11-30,Ritika Pal,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,This is just a makeshift arrangement. 🙁,2,2025-10-28,Vasu Dev,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,ok amejng abhi baki kai,2,2025-09-03,Shubham Gupta,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,It has been around 15 days since I applied for the installation of Wiom broadband but it has not been done yet. If the starting experience is like this then what will happen if I install this. Fake advertisement! 😔,2,2025-08-30,Saurabh,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"At least add more functionality in the Wiom app, such as showing connected users and allowing the option to disconnect any user if needed.",2,2025-08-27,Saquib sId,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"give more options like which device connect and block device, range, etc.",2,2025-08-27,Nishant Yadav,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"My net is down for the last 24 hours and no action was taken on the wheat side, no technician came, so it remains okay on time when the payment has to be made in this month",2,2025-08-21,Anshi Satwal,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"I use wiom, Not waste ur money on this type of WiFi, Very poor internet quality and so bad I play a game but Wiom WiFi internet is very slow so I recommend jio WiFi, not this but, You can complete ur office work or school homework on this WiFi But U have interested to play games on high device and show videos on smart TV I recommend jio WiFi or airtel also.",2,2025-08-18,Rajeev guglani,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,wifi stops working every 2 days,2,2025-08-12,Saba Parveen,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"Brother, don't get wiom internet installed even by mistake. Phone's internet works faster than this. Worst WiFi connection of my life! wiom",2,2025-08-07,Kartik Kaem,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,2024 me lagwaya tha abhi tak use kar rha hu par ab 2026 chal rha hai sab thik hai bas service kharab hai aur haa ek baat aur inka monthly pack 28 ka hota jisme ye bas 21 din chalta hai 7 din har hafte me 2 bar inka net nhi chalta phone kro toh kehte haa sir taar Tut gya hai thik kar rha hu 🙄 baki raat me 12bje ke baad wifi chalna band kar deta jaise aj 20/03/2026 naa call lag rhi na koi help mil rhi hai ab wifi company change karne kaa time aa gya hai,3,2026-03-19,childhoodfun game,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,Wiom app ko iPhone per download nahi ker sakte koi smadhan keryen is problem ka,3,2026-03-17,mohd irfan,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"The network still goes down occasionally, but the recovery is much better. Previously, there was no response at all, but now it connects promptly and issues are resolved quickly.""",3,2026-02-07,Vivek Kumar,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,Admin Please add user disable/block facility in WIOM App to secure from unidentified user who using internet,3,2026-02-05,Gaurav Rastogi,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,fraud company Karti ₹5 ( limited data chalega limited data dete hai per dwara recharge mangta hai karne ke bad bhi dobara charge kar chuke hain fir bhi recharge mang raha hai 2 bar recharge kar chuke hain aur cabinet nahin chal raha hai na to connect ho raha hai dobara mang raha hai recharge,3,2025-12-25,Adesh Pal,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"Wiom app bale connection fee l lete h , return v nhi karte h",3,2025-12-02,Nickey Jain,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"i removed 2 star because wiom application is not good like jio or other company,if any face problems in midnight must call on number,butt other company with click one button you can put complain",3,2025-10-15,mohammad ataei,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,not bad..budget friendly h.. mera experience toh shi chl rh h filhaal..,3,2025-10-12,Deepak Sharma Pandat,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"Although it is cheap and convenient—especially for short-term use or for those who don’t want to buy a router—in my experience, the network isn’t very stable, and the signal becomes weak beyond a 3-meter radius. This can be particularly frustrating when streaming live videos or playing online games, as you may experience lag or even get disconnected frequently. However, for watching on-demand content from streaming platforms like YouTube or Netflix, it works perfectly fine.",3,2025-09-29,Pure Wisdom,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"everything is well ,but the Main problem is installation took very long time ,that is really frustrating us , otherwise wifi speed is good for me I don't know why more reviews regarding WiFi speed",3,2025-09-09,Satyam Kumar,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,Badhiya hi chal raha hai,3,2025-07-26,Vikash Kumar,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,after update this app not open its show white screen please solve the problem .,3,2025-07-26,NEERAJ SINGH,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,worst wifi. work hi nahi karta hai zada tar and jaab team ko bole to team bolti hai ki karenge lekin nahi hota hai apka Paisa waste hone na de,3,2025-07-12,Shaikh Mohd Ayan,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,mughe itna der ho gaya koi response nhi mila technical find hi nhi ho raha mughe apne ghar wifi lagwana hai,3,2025-06-25,Ansh FF,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,this app lagging and not open please fix this issue,3,2025-06-08,Kunal Kumar,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,ok ok hai but kam to karta hai,3,2025-06-06,Sonu Rajput,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,mai bhi Wifi lena chah raha tha pr app pr itte achhe review dekh kr back step le raha hu kripiya costumer ka khyal rakhe,3,2025-05-28,Baliyan Sahab,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,aap apne apk mai option leke aayein thode zada jisse hum unko logo ko connection se hata sake jo hamari bina marzi ke hamara wifi se connect kar lete hai or wifi calling ka bhi feature daale isme 👍🙏🙏isme zarur dhyaan dein aap log ye feature hona bhot basic sa hai isme hona🙏🙏🙏,3,2025-05-22,Anurag Gill,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,by my opinion I say that it is very good but I can't use it because it is not available in my area. 😑😭,4,2026-04-17,anvi,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,service is good but you should provide a proper bill (invoice) of every recharge by default in the app. Currently users have to request support team for this requirement. Also the new update of the app is completely useless. Invoice download option has been removed. Please improve this or rollback to older one.,4,2026-03-21,S.K SHARMA,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,good experience with wiom internet but usually WAN light disappears and it stop working now that same problem is happening with mine I'm not satisfied from that if that problem goes it's perfect,4,2026-03-20,Pushpa Rajput,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,nice one wifi for middle class,4,2026-02-27,TITANIC GAMER,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,good internet service iam very glad and enjoy THANKS WIOM,4,2026-02-06,pankaj Raj Bisht,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,network bahut hi achcha hai Magar kabhi kbar thode issues a jaate Hain overall achcha hai students ke liye,4,2026-01-28,DUCk Hehehe,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,very good morning sarvice thanks wiom,4,2025-12-22,Shiv Ratan,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,अच्छा वाई-फाईहै बजट के अनुसार वाई-फाई सही है आप इसको भाई कर सकता है मैंने इसको चेक किया एक महीना बजट के अनुसार एवरेज एवरेज है 😘,4,2025-11-19,Brother FF,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,at the 575rs and pm wani yojna it's worth I check peoples review I don't know what they want in just 575 rs and discount on every bill also I gonna give 4 star it's really excellent,4,2025-11-17,Nikss Xelo,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,achi service and jaldi net Chal gya..wifi badiya chal re hai,4,2025-10-12,zaheer ansari,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,not bad they gives us superb service,4,2025-10-11,Kavita Sharma,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"This app need more functions. Very basic in nature. For eg allow admin whom he or she wants to use the wife, should provide pause feature to the plan, Should allow utility payments so that person can use its vouchers more efficiently, should introduce 30 days plan instead of 28 days plan.",4,2025-10-08,Subham Rajora,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,only rainy season mein kharab hota hai Wiom ka Wi-Fi 1 se 2 din ke liye aur summer season mein bilkul bhi kharab nahin hota hai bus ek se do din ho jata hai mushkil se b 🥰,4,2025-09-28,Amrita Tiwari,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,no trial opinion for just one is info,4,2025-09-07,Adithya H Shetty,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,using this service since last 2 years i would it is a very good service but some times it sucks so i would give 4 star rating,4,2025-08-22,Ishaan Vashist,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"Iam giving 4 star because sometimes, the wifi cuts off automatically when i join an online class and i have to connect my data connection from my phone hotspot... the company needs to improve in many things like stable data connection, english ui and their apps need to be updated...",4,2025-08-18,stryker haokip,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,xpress net solution good service,4,2025-08-15,Dheeraj singh Singh,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,don't know why all reviews are bad but in my experience it's been like 6 months using it initially faced some problem at the time of installation of router but after that it works seamlessly for me in delhi and i think it's very good wifi company. speed and all are also good,4,2025-07-28,Rudra Singh,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,very very nice and good network speed,5,2026-06-12,ITZ KARTIK,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,maja aa gaya animal 355 ka recharge hota Hai ❣️😎❣️😎❣️❣️❣️❣️❣️❣️💞💞💞💞💞💞💞💞💞💞😍😚🔥🎉🤳🏞️🌌🌅📱📺📲,5,2026-06-09,Aman Sheikh,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,wiom wifi is good but sometimes error only,5,2026-06-07,Arman_cricket _lover,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"Very disappointing experience. The staff behavior was unprofessional and rude. I tried contacting customer support multiple times, but there was no proper response. Messages and calls were ignored, and my issue was not resolved on time. Customer service needs significant improvement. I would not recommend this service based on my experience."" .",5,2026-06-01,Manshi gupta,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,bhaiyan fix karo network ko yaar payment karne ka notification nahi aa rha mere phone main network bhi slow ho rha hain fix karo payment karne ka notification nahi aa rha fix pls,5,2026-05-21,MILÃN sharma,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,bahut acha app he 😎🤧😭🤌🏼💗🔪❤️‍🔥😂❤️🫶🏼🤘🏼🤘🏼,5,2026-05-11,Deepika Kumar,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,Maha ganda hai 500 mai bas 1 kamre mai chalta hai net or 4 din tak net off rehta hai jitna marzi call karo kuch nhi hota mai delhi27 se hu nahut paresan hu jis din se recharge kia hai us din se net nhi chalra hai mere 3 din ke pese kon bharega net off hai eski jimmedari kon lega,5,2026-05-05,Bhojpuri Reels,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,great application for home internet service in 500.no deposit cost,5,2026-05-02,Arjun Swain,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,they have fast network 🛜,5,2026-04-18,vimal chauhan,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,networking are very good thanks wiom,5,2026-04-18,aditya paul (Ankur),https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,overall it was good experience,5,2026-04-10,Vivek Kumar,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,this is best and affordable fast internet I give 9/10,5,2026-03-29,Shahnawaz ???,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,network low quality ka hai but game main issue hai network har bar ruk ruk kar chalta hai,5,2026-03-24,Himanshu Rawat,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"Quick service and friendly staff, issue hi nahi aaya, appreciate the support, fixed small issue fast, Wiom zindabad 🚀.",5,2026-03-21,Namrata Bhamri,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"aasaani se book kiya aur lagwa liya, life mein first time lagaya hai, paisa wasool highly recommend.",5,2026-03-21,Agnes Mao,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,Itz is very great 👍 the internet is fast,5,2026-03-19,Salman Mundarigi,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"Fast installation and good team, badhiya wifi hai aur TV phone laptop sab chalta hai, budget mein set ho gaya, badhiya experience raha hai.",5,2026-03-18,Himani Bhaintwal,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"Affordable And Reliable.Installation Was Quick And Clean. Best Decision Ever, Fixed Small Issue Fast. Recommended To Others 👍",5,2026-03-16,Mahesh Kumar,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
Play Store,"Affordable And Reliable.Team Installed Within 1 Day. Appreciate The Support, Fixed Small Issue Fast. Recommended To Others 👍",5,2026-03-07,Ayush Negi,https://play.google.com/store/apps/details?id=com.i2e1.wiom_gold&hl=en_IN,2026-06-17,no
